4430,Children's Family Services,Other Transfer Payments to Soc,3/27/2017,pallikarnai,1500
4611,Children's Family Services,Other Transfer Payments to Soc,3/27/2017,pallikarnai,3495
5011,Children's Family Services,Other Services,3/27/2017,medavakkam,2168
4746,Children's Service DSG,Subscriptions,3/28/2017,pallikarnai,11220
6556,Children's Family Services,Travelling Expenses,3/28/2017,sipcot,2000
5247,Children's Family Services,Equipment and Materials Purcha,3/28/2017,sipcot,732
5537,Children's Family Services,Travelling Expenses,3/28/2017,sipcot,2000
6792,Assurance,Miscellaneous Expenses,3/29/2017,sipcot,3747
6631,Children's Family Services,Books-CDs-Audio-Video,3/29/2017,pallikarnai,2621
6665,Children's Family Services,Food Costs,3/29/2017,sipcot,12569
7218,Children's Family Services,Equipment and Materials Purcha,3/29/2017,karapakkam,3083
4628,Streetscene,Vehicle Running Costs,3/29/2017,pallikarnai,45250
4903,Children's Education & Skills,Postage,3/29/2017,pallikarnai,18900
3147,Children's Family Services,Food Costs,3/29/2017,sipcot,8900
4555,Children's Family Services,Food Costs,3/29/2017,karapakkam,418
7615,Children's Family Services,Food Costs,3/29/2017,pallikarnai,6265
4671,Assurance,Other Vehicle Costs,3/30/2017,karapakkam,6500
5046,Children's Family Services,Books-CDs-Audio-Video,3/31/2017,sipcot,480
4469,Children's Family Services,Other Transfer Payments to Soc,3/31/2017,sipcot,194
7189,Children's Education & Skills,Food Costs,3/31/2017,pallikarnai,21651
4649,Children's Education & Skills,Travelling Expenses,4/1/2017,sipcot,1385
6410,Children's Family Services,Other Services,4/2/2017,medavakkam,3922
6910,Children's Family Services,Food Costs,4/2/2017,karapakkam,12345
5905,Streetscene,Equipment and Materials Purcha,4/2/2017,sipcot,11881
7163,Children's Family Services,Food Costs,4/2/2017,pallikarnai,170
5348,Children's Family Services,Other Services,4/2/2017,medavakkam,7700
6313,Children's Service DSG,Equipment and Materials Purcha,4/2/2017,medavakkam,2329
3044,Children's Education & Skills,Travelling Expenses,4/2/2017,medavakkam,1704
4966,Children's Family Services,Equipment and Materials Purcha,4/2/2017,sipcot,30840
5770,Children's Family Services,Books-CDs-Audio-Video,4/3/2017,medavakkam,1280
6993,Children's Family Services,Stationery,4/4/2017,sipcot,2067
5083,Children's Family Services,Equipment and Materials Purcha,4/4/2017,sipcot,13934
5291,Children's Family Services,Equipment and Materials Purcha,4/5/2017,sipcot,1150
6932,Children's Family Services,Food Costs,4/7/2017,pallikarnai,858
7254,Children's Family Services,Travelling Expenses,4/7/2017,sipcot,2000
5508,Streetscene,Equipment and Materials Purcha,4/7/2017,medavakkam,109800
6738,Children's Family Services,Other Services,4/8/2017,sipcot,2138
4830,Children's Family Services,Equipment and Materials Purcha,4/8/2017,medavakkam,1944
6113,Children's Service DSG,Equipment and Materials Purcha,4/8/2017,sipcot,1999
4177,Children's Education & Skills,Travelling Expenses,4/8/2017,pallikarnai,1385
3078,Children's Education & Skills,Postage,4/8/2017,pallikarnai,18900
6363,Children's Education & Skills,Postage,4/8/2017,medavakkam,18900
6995,Children's Family Services,Travelling Expenses,4/8/2017,medavakkam,2000
6155,Children's Service DSG,Equipment and Materials Purcha,4/9/2017,pallikarnai,2999
5701,Children's Family Services,Subscriptions,4/9/2017,sipcot,22000
6505,Children's Family Services,Cleaning and domestic material,4/10/2017,karapakkam,2765
5786,Children's Family Services,Books-CDs-Audio-Video,4/10/2017,pallikarnai,274
6960,Assurance,Subscriptions,4/10/2017,medavakkam,28400
7361,Children's Family Services,Equipment and Materials Purcha,4/10/2017,sipcot,2499
7223,Children's Family Services,Food Costs,4/10/2017,sipcot,400
4479,Children's Family Services,Cleaning and domestic material,4/10/2017,pallikarnai,4945
6633,Children's Family Services,Other Services,4/10/2017,medavakkam,5000
7337,Children's Family Services,Equipment and Materials Purcha,4/10/2017,sipcot,3165
6690,Children's Family Services,Venue Hire,4/11/2017,sipcot,6000
4604,Customer Support Group,Fees and Charges,4/11/2017,karapakkam,26640
3280,Children's Family Services,Food Costs,4/11/2017,medavakkam,1451
5527,Children's Education & Skills,Travelling Expenses,4/11/2017,karapakkam,6550
6582,Commissioning,Equipment and Materials Purcha,4/12/2017,medavakkam,14125
5695,Children's Family Services,Books-CDs-Audio-Video,4/12/2017,karapakkam,330
6695,Children's Family Services,Equipment and Materials Purcha,4/12/2017,pallikarnai,2217
5871,Children's Family Services,Books-CDs-Audio-Video,4/13/2017,pallikarnai,896
4781,Children's Family Services,Equipment and Materials Purcha,4/14/2017,sipcot,1663
5523,Children's Family Services,Equipment and Materials Purcha,4/14/2017,medavakkam,3332
6780,Children's Family Services,Other Services,4/14/2017,sipcot,150
4484,Children's Family Services,Food Costs,4/14/2017,pallikarnai,18887
5407,Children's Family Services,Cleaning and domestic material,4/15/2017,karapakkam,350
7413,Children's Family Services,Food Costs,4/15/2017,medavakkam,1611
5863,Children's Family Services,Cleaning and domestic material,4/15/2017,medavakkam,2100
6518,Children's Family Services,Stationery,4/15/2017,medavakkam,1327
5796,Children's Education & Skills,Travelling Expenses,4/15/2017,karapakkam,1065
5794,Children's Family Services,Equipment and Materials Purcha,4/16/2017,sipcot,7250
7051,Children's Family Services,Other Services,4/16/2017,pallikarnai,3506
6749,Commissioning,Equipment and Materials Purcha,4/16/2017,karapakkam,5825
6668,Children's Education & Skills,Equipment and Materials Purcha,4/17/2017,sipcot,4541
4758,Streetscene,Vehicle Running Costs,4/18/2017,karapakkam,22750
5535,Children's Family Services,Stationery,4/18/2017,medavakkam,772
5870,Children's Family Services,E19 - Learning Resources,4/18/2017,karapakkam,1066
6523,Children's Family Services,Books-CDs-Audio-Video,4/18/2017,pallikarnai,6750
6282,Children's Family Services,Equipment and Materials Purcha,4/19/2017,pallikarnai,996
3159,Children's Family Services,Telephones Calls,4/19/2017,pallikarnai,17619
6355,Children's Education & Skills,Food Costs,4/19/2017,karapakkam,48065
6996,Children's Family Services,Other Transfer Payments to Soc,4/19/2017,medavakkam,7211
4412,Children's Family Services,Miscellaneous Expenses,4/19/2017,medavakkam,64900
4600,Children's Family Services,Equipment and Materials Purcha,4/20/2017,pallikarnai,23398
5382,Children's Family Services,Publications,4/20/2017,karapakkam,90
4248,Assurance,Miscellaneous Expenses,4/20/2017,pallikarnai,250
6786,Children's Family Services,Food Costs,4/20/2017,medavakkam,8638
6748,Assurance,Miscellaneous Expenses,4/20/2017,medavakkam,84
4933,Children's Family Services,Other Services,4/21/2017,sipcot,238
5466,Children's Education & Skills,Equipment and Materials Purcha,4/21/2017,pallikarnai,34483
6479,Streetscene,Equipment and Materials Purcha,4/21/2017,medavakkam,3196
6796,Children's Family Services,Food Costs,4/22/2017,medavakkam,15935
4953,Children's Family Services,Other Services,4/22/2017,medavakkam,4639
7598,Children's Family Services,Food Costs,4/22/2017,karapakkam,794
6954,Children's Family Services,Food Costs,4/23/2017,karapakkam,1705
5805,Children's Family Services,Stationery,4/24/2017,karapakkam,2284
4540,Streetscene,Equipment and Materials Purcha,4/24/2017,karapakkam,10392
5651,Children's Family Services,Building Repairs & Maintenance,4/24/2017,medavakkam,3317
7204,Children's Education & Skills,Food Costs,4/24/2017,karapakkam,4177
6011,Commissioning,Equipment and Materials Purcha,4/24/2017,sipcot,300
6908,Children's Family Services,Cleaning and domestic material,4/24/2017,karapakkam,3205
7026,Children's Family Services,Food Costs,4/24/2017,karapakkam,600
6635,Children's Family Services,Food Costs,4/25/2017,pallikarnai,15462
3205,Children's Family Services,Miscellaneous Expenses,4/25/2017,medavakkam,79600
5840,Children's Service DSG,Equipment and Materials Purcha,4/27/2017,pallikarnai,2551
5877,Children's Family Services,Building Repairs & Maintenance,4/27/2017,pallikarnai,10512
5233,Children's Family Services,Equipment and Materials Purcha,4/27/2017,medavakkam,5400
4845,Children's Family Services,Miscellaneous Expenses,4/28/2017,pallikarnai,5712
4940,Children's Family Services,Cleaning and domestic material,4/28/2017,sipcot,3580
3226,Children's Education & Skills,Equipment and Materials Repair,4/28/2017,medavakkam,13810
5330,Children's Family Services,Other Transfer Payments to Soc,4/28/2017,pallikarnai,5497
4206,Children's Family Services,Cleaning and domestic material,4/29/2017,medavakkam,1680
5278,Children's Family Services,Building Repairs & Maintenance,4/29/2017,pallikarnai,11420
5107,Children's Family Services,Equipment and Materials Purcha,4/29/2017,karapakkam,3777
5025,Children's Family Services,Food Costs,4/29/2017,medavakkam,1140
4495,Children's Family Services,E25 - Catering Supplies,4/30/2017,sipcot,548
3106,Children's Family Services,Food Costs,4/30/2017,pallikarnai,7017
4391,Children's Education & Skills,Travelling Expenses,5/1/2017,karapakkam,1385
6834,Assurance,Miscellaneous Expenses,5/1/2017,medavakkam,2662
5820,Children's Family Services,Other Services,5/1/2017,pallikarnai,2728
3061,Assurance,Miscellaneous Expenses,5/1/2017,medavakkam,958
6813,Children's Family Services,Cleaning and domestic material,5/1/2017,karapakkam,2660
3224,Children's Family Services,Food Costs,5/2/2017,karapakkam,24230
7005,Children's Family Services,Food Costs,5/2/2017,medavakkam,1198
4782,Children's Family Services,Food Costs,5/2/2017,medavakkam,5796
6184,Children's Service DSG,Equipment and Materials Purcha,5/2/2017,pallikarnai,24650
5728,Children's Family Services,Equipment and Materials Purcha,5/2/2017,pallikarnai,1295
4153,Children's Family Services,Food Costs,5/3/2017,pallikarnai,23178
7205,Children's Family Services,Stationery,5/4/2017,medavakkam,2645
4204,Children's Education & Skills,Travelling Expenses,5/4/2017,pallikarnai,1704
6942,Assurance,Miscellaneous Expenses,5/4/2017,sipcot,1250
5990,Children's Education & Skills,Employer's National Insurance ,5/5/2017,sipcot,667
3129,Children's Education & Skills,Travelling Expenses,5/5/2017,medavakkam,1704
5217,Children's Family Services,Food Costs,5/5/2017,pallikarnai,495
6186,Streetscene,Equipment and Materials Purcha,5/6/2017,karapakkam,1202
4694,Children's Family Services,Food Costs,5/6/2017,sipcot,4520
7504,Children's Family Services,Equipment and Materials Purcha,5/6/2017,pallikarnai,2852
5019,Streetscene,Equipment and Materials Purcha,5/7/2017,sipcot,608
5663,Children's Education & Skills,Training,5/8/2017,pallikarnai,19500
4857,Customer Support Group,Fees and Charges,5/8/2017,sipcot,21600
6851,Children's Family Services,Miscellaneous Expenses,5/8/2017,medavakkam,3000
3192,Children's Family Services,Food Costs,5/9/2017,karapakkam,100
4209,Children's Family Services,Food Costs,5/9/2017,karapakkam,15353
5102,Children's Family Services,Equipment and Materials Purcha,5/9/2017,medavakkam,2895
7092,Children's Family Services,Publications,5/9/2017,pallikarnai,80
6803,Children's Family Services,Miscellaneous Expenses,5/10/2017,karapakkam,4680
5714,Children's Family Services,Building Repairs & Maintenance,5/10/2017,medavakkam,5931
7286,Children's Family Services,Other Services,5/10/2017,karapakkam,20
4692,Children's Education & Skills,Travelling Expenses,5/10/2017,karapakkam,1385
6785,Commissioning,Professional Services,5/11/2017,medavakkam,16947
6359,Children's Family Services,Equipment and Materials Purcha,5/12/2017,medavakkam,600
7426,Children's Family Services,Other Services,5/12/2017,medavakkam,2937
6742,Children's Family Services,General Office Expenses,5/12/2017,karapakkam,4950
5868,Children's Family Services,Miscellaneous Expenses,5/12/2017,pallikarnai,1904
4176,Children's Education & Skills,Travelling Expenses,5/12/2017,medavakkam,1385
6856,Children's Family Services,Travelling Expenses,5/13/2017,medavakkam,65
4457,Children's Education & Skills,Travelling Expenses,5/13/2017,sipcot,1385
4560,Children's Family Services,Building Repairs & Maintenance,5/14/2017,karapakkam,14000
5777,Children's Family Services,Food Costs,5/14/2017,medavakkam,24245
6874,Children's Family Services,Travelling Expenses,5/14/2017,medavakkam,2000
4160,Children's Family Services,Equipment and Materials Purcha,5/15/2017,sipcot,373
3157,Children's Family Services,Miscellaneous Expenses,5/15/2017,sipcot,7580
4575,Children's Family Services,Food Costs,5/15/2017,karapakkam,7800
3255,Children's Family Services,Travelling Expenses,5/15/2017,pallikarnai,4000
4910,Children's Family Services,Stationery,5/15/2017,karapakkam,14990
6855,Children's Family Services,Travelling Expenses,5/15/2017,pallikarnai,100
6930,Children's Family Services,Travelling Expenses,5/15/2017,karapakkam,600
6456,Children's Family Services,Miscellaneous Expenses,5/16/2017,sipcot,2320
4861,Children's Family Services,Postage,5/16/2017,karapakkam,8640
4349,Children's Family Services,Other Services,5/16/2017,sipcot,4420
7115,Children's Family Services,Equipment and Materials Purcha,5/17/2017,karapakkam,3746
5302,Children's Family Services,Education CFR Administrative S,5/17/2017,medavakkam,12498
6948,Children's Family Services,Food Costs,5/17/2017,karapakkam,708
5746,Children's Family Services,Food Costs,5/17/2017,sipcot,8840
4153,Children's Family Services,Cleaning and domestic material,5/18/2017,sipcot,4320
4471,Children's Family Services,Other Transfer Payments to Soc,5/18/2017,pallikarnai,765
3084,Children's Family Services,Food Costs,5/18/2017,sipcot,5941
4417,Children's Family Services,Other Services,5/18/2017,sipcot,2295
7248,Children's Family Services,Food Costs,5/19/2017,karapakkam,6124
5352,Children's Family Services,Travelling Expenses,5/19/2017,pallikarnai,2000
5901,Customer Support Group,Conference Expenses,5/19/2017,sipcot,17880
5667,Children's Education & Skills,Travelling Expenses,5/19/2017,medavakkam,1704
4394,Children's Education & Skills,Travelling Expenses,5/19/2017,karapakkam,1385
5324,Children's Family Services,Food Costs,5/20/2017,sipcot,17557
4278,Children's Education & Skills,Travelling Expenses,5/20/2017,pallikarnai,1385
5481,Assurance,Pool Transport Charges,5/20/2017,karapakkam,1500
5355,Children's Family Services,Travelling Expenses,5/20/2017,pallikarnai,1000
5671,Children's Education & Skills,Postage,5/22/2017,medavakkam,18900
6103,Children's Family Services,Travelling Expenses,5/22/2017,medavakkam,4000
6187,Children's Family Services,Other Services,5/23/2017,karapakkam,3693
4711,Children's Family Services,Food Costs,5/23/2017,pallikarnai,1055
6873,Children's Service DSG,Equipment and Materials Purcha,5/23/2017,medavakkam,2190
7303,Commissioning,Equipment and Materials Purcha,5/24/2017,pallikarnai,183
